date,home_team,away_team,home_score,away_score,actual_outcome,predicted_outcome,correct,home_win_prob,draw_prob,away_win_prob,actual_outcome_prob,brier_score,log_loss,home_fair_odds,draw_fair_odds,away_fair_odds
2018-06-14,Russia,Saudi Arabia,5,0,home_win,home_win,True,0.49667319799131837,0.26972063805931346,0.23360616394936806,0.49667319799131837,0.3806589320505488,0.6998230184791159,2.0133963419896066,3.7075397981970255,4.280708963727261
2018-06-15,Portugal,Spain,3,3,draw,away_win,False,0.30396738847751,0.2754901931271763,0.4205424183953138,0.2754901931271763,0.7941665591825129,1.2892032476573119,3.2898265995201923,3.6298932773202695,2.3778814128090895
2018-06-15,Egypt,Uruguay,0,1,away_win,away_win,True,0.20189467365140076,0.2282753666801422,0.5698299596684568,0.5698299596684568,0.27791736588060045,0.5624172790298495,4.953077671215037,4.380674159210498,1.75490948314095
2018-06-15,Morocco,Iran,0,1,away_win,away_win,True,0.29496969484105073,0.2814740157793171,0.4235562893796322,0.4235562893796322,0.4985220939473362,0.85906885901253,3.3901787793449984,3.552725807500561,2.3609612820639834
2018-06-16,Croatia,Nigeria,2,0,home_win,home_win,True,0.505551162674005,0.26732132357158844,0.22712751375440654,0.505551162674005,0.36752725027335226,0.6821060336273657,1.9780391656320466,3.740816432596335,4.402813131135236
2018-06-16,Peru,Denmark,0,1,away_win,home_win,False,0.48634487503273993,0.26670366068723145,0.24695146428002865,0.24695146428002865,0.8747442772445742,1.3985634625535617,2.0561540818800275,3.7494798437458248,4.049378702472717
2018-06-16,France,Australia,2,1,home_win,home_win,True,0.5247091978496488,0.25827482102673976,0.21701598112361176,0.5247091978496488,0.33970316584816257,0.6449110787125093,1.9058175539864313,3.8718447118639867,4.607955574619192
2018-06-16,Argentina,Iceland,1,1,draw,home_win,False,0.5817836784956578,0.23147789048539225,0.18673843101895,0.23147789048539225,0.9639697229961407,1.4632709154794539,1.7188519323638323,4.3200670176450675,5.355084084960108
2018-06-17,Costa Rica,Serbia,0,1,away_win,home_win,False,0.4173107166013708,0.27023257907343173,0.3124567043251975,0.3124567043251975,0.7198896644103969,1.1632893655634546,2.3962959977259186,3.700516064453741,3.2004434091426113
2018-06-17,Germany,Mexico,0,1,away_win,home_win,False,0.5324772960803649,0.23968127906486159,0.22784142485477352,0.22784142485477352,0.937208051545531,1.4791053970264414,1.8780143442004589,4.17220737431639,4.389017495994864
2018-06-17,Brazil,Switzerland,1,1,draw,home_win,False,0.6500712230315886,0.21801417770743264,0.1319145992609789,0.21801417770743264,1.0514958827785525,1.5231951829525594,1.5382929817082636,4.586857655385902,7.580662076845696
2018-06-18,Sweden,South Korea,1,0,home_win,home_win,True,0.3992610424837961,0.27735343077882196,0.32338552673738186,0.3992610424837961,0.5423904195456521,0.9181398342011241,2.5046270324272486,3.6055079513238804,3.092284339651632
2018-06-18,Belgium,Panama,3,0,home_win,home_win,True,0.6467482406989788,0.21155173665252996,0.14170002264849116,0.6467482406989788,0.18961983914855088,0.4357981781377442,1.546196706958555,4.726976085488168,7.057161892490694
2018-06-18,Tunisia,England,1,2,away_win,away_win,True,0.21187215520055824,0.2490818117616039,0.5390460330378378,0.5390460330378378,0.31941011875792663,0.6179543071970083,4.719827383892894,4.014745167170615,1.855129133154767
2018-06-19,Colombia,Japan,1,2,away_win,home_win,False,0.49234207117111306,0.2679002266750616,0.23975770215382544,0.23975770215382544,0.8921395979320423,1.4281264399626592,2.031108163520015,3.732732937224829,4.1708774776228585
2018-06-19,Poland,Senegal,1,2,away_win,away_win,True,0.3133270322907209,0.27381699839178847,0.41285596931749036,0.41285596931749036,0.517887690538503,0.8846564894185998,3.19155354291981,3.6520742169891127,2.4221522136476366
2018-06-19,Russia,Egypt,3,1,home_win,home_win,True,0.4951021722454358,0.27198485958409085,0.23291296817047344,0.4951021722454358,0.3831460310562351,0.7029911291361282,2.0197851192304452,3.676675244089553,4.293449213476516
2018-06-20,Portugal,Morocco,1,0,home_win,home_win,True,0.5404532935298991,0.25805548087390096,0.2014912255961999,0.5404532935298991,0.31837452062883603,0.6153470590874268,1.850298651098289,3.875135674753023,4.962995272082259
2018-06-20,Uruguay,Saudi Arabia,1,0,home_win,home_win,True,0.6383430091117981,0.2143410011370076,0.14731598975119448,0.6383430091117981,0.1984398446630977,0.44887950827288936,1.5665558888025075,4.6654629524698175,6.78812939239606
2018-06-20,Iran,Spain,0,1,away_win,away_win,True,0.25274482215773697,0.2716031748909294,0.47565200295133364,0.47565200295133364,0.41258905174732713,0.7430687783612774,3.9565597881008387,3.681842085982908,2.1023773552832385
2018-06-21,Denmark,Australia,1,1,draw,home_win,False,0.36770165172479075,0.2716309494288165,0.36066739884639254,0.2716309494288165,0.7958069511017294,1.3033109375480671,2.7195961598466196,3.681465613925042,2.772637624577479
2018-06-21,France,Peru,1,0,home_win,away_win,False,0.3282486223441866,0.2911208710585017,0.3806305065973118,0.3282486223441866,0.6808808575008702,1.1139839627792905,3.0464712779554195,3.434999340184877,2.627219791024135
2018-06-21,Argentina,Croatia,0,3,away_win,home_win,False,0.5086886123889376,0.25916471471899133,0.23214667289207094,0.23214667289207094,0.9155291856802753,1.4603858963351632,1.9658391708509708,3.858549961495669,4.307621503000896
2018-06-22,Serbia,Switzerland,1,2,away_win,away_win,True,0.2210773178328283,0.2517297805240482,0.5271929016431233,0.5271929016431233,0.3357896151194921,0.6401887601425957,4.523304379674845,3.972513692731195,1.8968388930944629
2018-06-22,Brazil,Costa Rica,2,0,home_win,home_win,True,0.7720609401218385,0.15445916610850172,0.07347989376965977,0.7720609401218385,0.08121314380147432,0.25869179409114335,1.2952345443640636,6.474203022030676,13.609165020498509
2018-06-22,Nigeria,Iceland,2,0,home_win,away_win,False,0.2779180814353628,0.25866542514479096,0.4634164934198463,0.2779180814353628,0.8030649456568693,1.2804288798113754,3.5981825825628277,3.8659979370657616,2.1578860791517394
2018-06-23,Belgium,Tunisia,5,2,home_win,home_win,True,0.5731105265728302,0.2333289784111527,0.19356049501601702,0.5731105265728302,0.274142699920164,0.5566766898164248,1.7448641294026574,4.285794275573796,5.166343472707334
2018-06-23,Germany,Sweden,2,1,home_win,home_win,True,0.6379627895892108,0.21069752201649514,0.15133968839429424,0.6379627895892108,0.1983680887891996,0.44947532086611297,1.5674895406421865,4.746140298326393,6.6076520350342
2018-06-23,South Korea,Mexico,1,2,away_win,away_win,True,0.2606393737816507,0.2610369461369076,0.4783236800814416,0.4783236800814416,0.4082193531775438,0.7374676206745725,3.836718855984303,3.830875340824452,2.0906345256202563
2018-06-24,Japan,Senegal,2,2,draw,away_win,False,0.269237843657574,0.2662281500602226,0.46453400628220337,0.2662281500602226,0.8267019872140176,1.3234016308275711,3.714188118635486,3.756176797133561,2.152694929706615
2018-06-24,Poland,Colombia,0,3,away_win,away_win,True,0.2397411655729962,0.2684205079517317,0.49183832647527204,0.49183832647527204,0.38775368199881666,0.709605221217249,4.171165171446206,3.7254977558563573,2.0331884405317417
2018-06-24,England,Panama,6,1,home_win,home_win,True,0.6014655044138075,0.23616436017368492,0.16237013541250767,0.6014655044138075,0.24096741006226294,0.5083860944824137,1.6626057399162184,4.234339166437134,6.158768036125984
2018-06-25,Russia,Uruguay,0,3,away_win,away_win,True,0.24591039433432837,0.266286400994516,0.4878032046711557,0.4878032046711557,0.3937259265414151,0.7178432235803316,4.066521883741304,3.7553551223991883,2.050007032393592
2018-06-25,Saudi Arabia,Egypt,2,1,home_win,home_win,True,0.3886095172505034,0.2719082646257553,0.33948221812374135,0.3886095172505034,0.5629806031906678,0.9451802512154283,2.5732771731253954,3.6777109418735905,2.9456623841060794
2018-06-25,Spain,Morocco,2,2,draw,home_win,False,0.6110202836134737,0.23872699646603712,0.15025271992048933,0.23872699646603712,0.975458252740216,1.432434654143718,1.6366068800305025,4.1888852739881335,6.655453562033217
2018-06-25,Iran,Portugal,1,1,draw,away_win,False,0.31839918917282184,0.2826034352357701,0.3989973755914079,0.2826034352357701,0.7752347805302594,1.263710652981918,3.140711515622662,3.538527403836125,2.5062821491438756
2018-06-26,Iceland,Croatia,1,2,away_win,away_win,True,0.30503281125610743,0.27543016727972525,0.4195370214641672,0.4195370214641672,0.5058440624412323,0.8686035055643513,3.2783358481405918,3.630684357768283,2.38357987218873
2018-06-26,Nigeria,Argentina,1,2,away_win,away_win,True,0.13317733532523943,0.19831793456370964,0.6685047301110512,0.6685047301110512,0.16695531977269412,0.4027118067567932,7.508785166468806,5.042408303615879,1.4958757282598154
2018-06-26,Denmark,France,0,0,draw,away_win,False,0.20525434523168734,0.24881658520987068,0.5459290695584421,0.24881658520987068,0.9044444178811945,1.3910392595274685,4.872004043915457,4.019024693054623,1.83173979141433
2018-06-26,Australia,Peru,0,2,away_win,away_win,True,0.2785987336391481,0.25791967142938166,0.4634815949314701,0.4634815949314701,0.43199181027285627,0.768988603650363,3.589391764053166,3.877176155110758,2.1575829783442835
2018-06-27,South Korea,Germany,2,0,home_win,away_win,False,0.11808517805218127,0.18410129029027486,0.6978135316575439,0.11808517805218127,1.2986107632221708,2.136349067023518,8.468463328717723,5.431792457419974,1.4330475902705135
2018-06-27,Mexico,Sweden,0,3,away_win,home_win,False,0.4941119276597273,0.2650592959479103,0.2408287763923625,0.2408287763923625,0.890743974177931,1.4236690693968785,2.0238329496240275,3.772740723632349,4.152327703441811
2018-06-27,Serbia,Brazil,0,2,away_win,away_win,True,0.04240687686053373,0.10147332462440393,0.8561197985150624,0.8561197985150624,0.03279669119474038,0.15534496109640977,23.581081042321635,9.85480670611145,1.1680608271581823
2018-06-27,Switzerland,Costa Rica,2,2,draw,home_win,False,0.43645199100387,0.26728200831983484,0.29626600067629516,0.26728200831983484,0.8151395389397833,1.3194509670444945,2.2912027453464705,3.7413666796583653,3.375345121334444
2018-06-28,England,Belgium,0,1,away_win,away_win,True,0.3265117199777956,0.2778924715524748,0.3955958084697295,0.3955958084697295,0.5491385557677613,0.9273622746645104,3.0626771990543094,3.5985141821705255,2.5278326478439386
2018-06-28,Panama,Tunisia,1,2,away_win,away_win,True,0.333634197210435,0.2747555464919939,0.3916102562975712,0.3916102562975712,0.5569404681186727,0.9374881779190823,2.9972946669170852,3.6395989553904746,2.5535592695001696
2018-06-28,Japan,Poland,0,1,away_win,away_win,True,0.28793001489835246,0.25984655843896165,0.45222342666268595,0.45222342666268595,0.45048310170910805,0.7935789145034018,3.4730661905915876,3.8484250320940907,2.211296321775699
2018-06-28,Senegal,Colombia,0,1,away_win,away_win,True,0.2637775442461746,0.2871893023220951,0.44903315343173034,0.44903315343173034,0.4556207542341775,0.8006585555877831,3.7910732805470886,3.482023849476319,2.2270070536162248
2018-06-30,Uruguay,Portugal,2,1,home_win,away_win,False,0.30612076699233726,0.27186307061586046,0.4220161623918022,0.30612076699233726,0.7334755604838905,1.1837755915152097,3.2666846154381672,3.678322317682452,2.369577492796578
2018-06-30,France,Argentina,4,3,home_win,away_win,False,0.35232226370243364,0.2789125584686652,0.3687651778289011,0.35232226370243364,0.6332664217462575,1.043209000336669,2.838310555487875,3.5853530780054363,2.7117527904545744
2018-07-01,Russia,Spain,1,1,draw,away_win,False,0.1538740269864446,0.2340008151261525,0.612125157887403,0.2340008151261525,0.9851291763271017,1.4524306801854066,6.498822573143512,4.273489387038625,1.6336528357227633
2018-07-01,Croatia,Denmark,1,1,draw,away_win,False,0.31673170673702067,0.27247337026070473,0.41079492300227455,0.27247337026070473,0.7983664397968084,1.300214393468049,3.157246270990768,3.670083425191944,2.434304671273805
2018-07-02,Brazil,Mexico,2,0,home_win,home_win,True,0.6854039303640145,0.19780254523714508,0.11679352439884028,0.6854039303640145,0.15173726127420517,0.377746935148945,1.4589936761362094,5.055546675605726,8.56211853480063
2018-07-02,Belgium,Japan,3,2,home_win,home_win,True,0.5590140265031346,0.23734021844924846,0.20364575504761678,0.5590140265031346,0.292270601663429,0.5815807140074313,1.7888638792400546,4.213360915119552,4.910487821198033
2018-07-03,Sweden,Switzerland,1,0,home_win,away_win,False,0.23429873260695724,0.25660034175872837,0.5091009256343144,0.23429873260695724,0.911325918759724,1.4511583427576342,4.268055524130932,3.897110943602181,1.9642470670310603
2018-07-03,Colombia,England,1,1,draw,away_win,False,0.3218062980274906,0.28640153383880285,0.39179216813370643,0.28640153383880285,0.7662831673686819,1.2503604883275754,3.1074593820241954,3.4916014121727303,2.552373634122087
2018-07-06,Uruguay,France,0,2,away_win,away_win,True,0.28205374816548895,0.2689024516326891,0.44904380020182194,0.44904380020182194,0.4554155794443216,0.8006348454367787,3.5454235460585743,3.718820687309922,2.2269542515686704
2018-07-06,Brazil,Belgium,1,2,away_win,home_win,False,0.5913646294361941,0.2371226674959591,0.17151270306784683,0.17151270306784683,1.092330485566552,1.7630979447527628,1.691004078064997,4.217226512168186,5.830471924895388
2018-07-07,Russia,Croatia,2,2,draw,away_win,False,0.2976460950651366,0.28593026126699755,0.41642364366786566,0.28593026126699755,0.7718974406873641,1.2520073396202962,3.359694672900583,3.497356297891864,2.401400629397469
2018-07-07,Sweden,England,0,2,away_win,away_win,True,0.19368352769022568,0.23713368410430058,0.5691827882054735,0.5691827882054735,0.2793491630138185,0.5635536517944821,5.163061680698959,4.217030590897248,1.7569048480064062
2018-07-10,France,Belgium,1,0,home_win,home_win,True,0.3669539844305516,0.2828152906524426,0.3502307249170059,0.3669539844305516,0.6033933071310713,1.0025188218116952,2.72513732628309,3.535876711945254,2.8552606292236917
2018-07-11,Croatia,England,2,1,home_win,away_win,False,0.2471598436442295,0.2650371840345327,0.4878029723212377,0.2471598436442295,0.87496474974817,1.3977200113990846,4.045964689310271,3.773055481413907,2.050008008851287
2018-07-14,Belgium,England,2,0,home_win,home_win,True,0.3742832461983647,0.27046947086782114,0.35524728293381425,0.3742832461983647,0.5908758226914329,0.9827424254305556,2.6717733432022612,3.6972749522947144,2.814940600647209
2018-07-15,France,Croatia,4,2,home_win,home_win,True,0.47883135649277603,0.2743660094118904,0.24680263409533354,0.47883135649277603,0.4078050022921606,0.7364068176916849,2.0884179501621394,3.644766354781054,4.051820612310506
